row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Bù trừ lãi tiền vay phải trả cho các khoản ứng trước ngắn hạn cho người bánCông ty Cổ phần Tập đoàn Sovico,Bù trừ lãi tiền vay phải trả cho các khoản ứng trước ngắn hạn cho người bánCông ty Cổ phần Tập đoàn Sovico,Bù trừ lãi tiền vay phải trả cho các khoản ứng trước ngắn hạn cho người bánCông ty Cổ phần Tập đoàn Sovico,-,154.243.835.625,,154243835625.0
Bù trừ lãi tiền vay phải trả cho các khoản ứng trước ngắn hạn cho người bánCông ty Cổ phần Tập đoàn Sovico,Bù trừ lãi tiền vay phải trả cho các khoản ứng trước ngắn hạn cho người bánCông ty Cổ phần Tập đoàn Sovico,Bù trừ lãi tiền vay phải trả cho các khoản ứng trước ngắn hạn cho người bánCông ty Cổ phần Tập đoàn Sovico,-,154.243.835.625,,154243835625.0
Thu nhập từ cổ tứcCông ty Cổ phần Phục vụ Mặt đất Sài Gòn,Thu nhập từ cổ tứcCông ty Cổ phần Phục vụ Mặt đất Sài Gòn,Thu nhập từ cổ tứcCông ty Cổ phần Phục vụ Mặt đất Sài Gòn,7.652.055.000,7.652.055.000,7652055000.0,7652055000.0
Thu nhập từ cổ tứcCông ty Cổ phần Phục vụ Mặt đất Sài Gòn,Thu nhập từ cổ tứcCông ty Cổ phần Phục vụ Mặt đất Sài Gòn,Thu nhập từ cổ tứcCông ty Cổ phần Phục vụ Mặt đất Sài Gòn,7.652.055.000,7.652.055.000,7652055000.0,7652055000.0
Mua động cơ trong nămAngelica Holding Limited,Mua động cơ trong nămAngelica Holding Limited,Mua động cơ trong nămAngelica Holding Limited,-,1.205.933.400.000,,1205933400000.0
Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,378.500.000.000,608.400.000.000,378500000000.0,608400000000.0
Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,378.500.000.000,1.814.333.400.000,378500000000.0,1814333400000.0
Doanh thu từ bán động cơApricot Holding Limited,Doanh thu từ bán động cơApricot Holding Limited,Doanh thu từ bán động cơApricot Holding Limited,-,611.910.000.000,,611910000000.0
Doanh thu từ bán động cơApricot Holding Limited,Doanh thu từ bán động cơApricot Holding Limited,Doanh thu từ bán động cơApricot Holding Limited,-,611.910.000.000,,611910000000.0
"Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác","Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác","Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác",419.137.724.739,302.113.830.681,419137724739.0,302113830681.0
"Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác","Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác","Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác",38.593.183.846,34.310.609.580,38593183846.0,34310609580.0
"Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác","Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác","Thu nhập từ lãi tiền cho vayThai Vietjet Air Joint Stock Co., Ltd. (*)Khác",457.730.908.585,336.424.440.261,457730908585.0,336424440261.0
Mua cổ phầnCông ty Cổ phần Bất động sảnDragon Village,Mua cổ phầnCông ty Cổ phần Bất động sảnDragon Village,Mua cổ phầnCông ty Cổ phần Bất động sảnDragon Village,-,990.000.000.000,,990000000000.0
Mua cổ phầnCông ty Cổ phần Bất động sảnDragon Village,Mua cổ phầnCông ty Cổ phần Bất động sảnDragon Village,Mua cổ phầnCông ty Cổ phần Bất động sảnDragon Village,-,990.000.000.000,,990000000000.0
