row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Doanh thu từ cho thuê tàu bay,Doanh thu từ cho thuê tàu bay,Doanh thu từ cho thuê tàu bay,Doanh thu từ cho thuê tàu bay,Doanh thu từ cho thuê tàu bay,,
"Thai Vietjet Air Joint Stock Co., Ltd. (*)","Doanh thu từ cho thuê tàu bay > Thai Vietjet Air Joint Stock Co., Ltd. (*)","Thai Vietjet Air Joint Stock Co., Ltd. (*)",1.331.418.977.647,1.305.578.918.979,1331418977647.0,1305578918979.0
AAA Golden Aircraft Star No.5 Limited,Doanh thu từ cho thuê tàu bay > AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,485.003.850.778,408.421.143.112,485003850778.0,408421143112.0
,,,1.816.422.828.425,1.714.000.062.091,1816422828425.0,1714000062091.0
Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,,
Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,Doanh thu vận chuyển hành khách > Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,7.547.210.770,-,7547210770.0,
,,,7.547.210.770,-,7547210770.0,
Doanh thu chuyển nhượng PDP,Doanh thu chuyển nhượng PDP,Doanh thu chuyển nhượng PDP,Doanh thu chuyển nhượng PDP,Doanh thu chuyển nhượng PDP,,
Angelica Holding Limited,Doanh thu chuyển nhượng PDP > Angelica Holding Limited,Angelica Holding Limited,9.217.075.447.655,-,9217075447655.0,
,,,9.217.075.447.655,-,9217075447655.0,
Doanh thu từ chuyển quyền sở hữu và thương mại tàu bay,Doanh thu từ chuyển quyền sở hữu và thương mại tàu bay,Doanh thu từ chuyển quyền sở hữu và thương mại tàu bay,Doanh thu từ chuyển quyền sở hữu và thương mại tàu bay,Doanh thu từ chuyển quyền sở hữu và thương mại tàu bay,,
Angelica Holding Limited,Doanh thu từ chuyển quyền sở hữu và thương mại tàu bay > Angelica Holding Limited,Angelica Holding Limited,678.680.000.000,4.291.350.000.000,678680000000.0,4291350000000.0
,,,678.680.000.000,4.291.350.000.000,678680000000.0,4291350000000.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,Doanh thu khác,Doanh thu khác,,
"Thai Vietjet Air Joint Stock Co., Ltd. (*)","Doanh thu khác > Thai Vietjet Air Joint Stock Co., Ltd. (*)","Thai Vietjet Air Joint Stock Co., Ltd. (*)",90.555.149.651,79.740.850.921,90555149651.0,79740850921.0
Công ty TNHH Bảo hiểm HD,Doanh thu khác > Công ty TNHH Bảo hiểm HD,Công ty TNHH Bảo hiểm HD,3.882.019.393,60.416.104.976,3882019393.0,60416104976.0
Công ty TNHH Victoria Academy,Doanh thu khác > Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,24.143.541.427,56.476.376.589,24143541427.0,56476376589.0
Khác,Doanh thu khác > Khác,Khác,6.797.014.610,3.082.260.195,6797014610.0,3082260195.0
,,,125.377.725.081,199.715.592.681,125377725081.0,199715592681.0
Chi phí thuê hoạt động tàu bay/động cơ,Chi phí thuê hoạt động tàu bay/động cơ,Chi phí thuê hoạt động tàu bay/động cơ,Chi phí thuê hoạt động tàu bay/động cơ,Chi phí thuê hoạt động tàu bay/động cơ,,
Apricot Aircraft Assets Limited,Chi phí thuê hoạt động tàu bay/động cơ > Apricot Aircraft Assets Limited,Apricot Aircraft Assets Limited,1.155.287.494.139,1.183.028.409.090,1155287494139.0,1183028409090.0
AAA Golden Aircraft Star No.5 Limited,Chi phí thuê hoạt động tàu bay/động cơ > AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,222.146.966.603,220.020.609.409,222146966603.0,220020609409.0
Angelica Holding Limited,Chi phí thuê hoạt động tàu bay/động cơ > Angelica Holding Limited,Angelica Holding Limited,66.827.748.000,64.138.388.094,66827748000.0,64138388094.0
Apricot Holding Limited,Chi phí thuê hoạt động tàu bay/động cơ > Apricot Holding Limited,Apricot Holding Limited,-,56.510.821.708,,56510821708.0
Công ty TNHH Victoria Academy,Chi phí thuê hoạt động tàu bay/động cơ > Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,34.896.000.000,52.859.612.903,34896000000.0,52859612903.0
,,,1.479.158.208.742,1.576.557.841.204,1479158208742.0,1576557841204.0
Chi phí sử dụng dịch vụ,Chi phí sử dụng dịch vụ,Chi phí sử dụng dịch vụ,Chi phí sử dụng dịch vụ,Chi phí sử dụng dịch vụ,,
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Chi phí sử dụng dịch vụ > Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,390.068.602.204,383.807.380.150,390068602204.0,383807380150.0
Công ty TNHH Bảo hiểm HD,Chi phí sử dụng dịch vụ > Công ty TNHH Bảo hiểm HD,Công ty TNHH Bảo hiểm HD,171.695.263.246,173.326.580.717,171695263246.0,173326580717.0
Khác,Chi phí sử dụng dịch vụ > Khác,Khác,284.098.122.817,11.095.417.604,284098122817.0,11095417604.0
,,,845.861.988.267,568.229.378.471,845861988267.0,568229378471.0
