row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Đầu tư thương mại tàu bay,Đầu tư thương mại tàu bay,Đầu tư thương mại tàu bay,Đầu tư thương mại tàu bay,Đầu tư thương mại tàu bay,,
Tài sản cố định/ Thuê tài chính,Tài sản cố định/ Thuê tài chính,Tài sản cố định/ Thuê tài chính,Tài sản cố định/ Thuê tài chính,Tài sản cố định/ Thuê tài chính,,
Angelica Holding Limited,Tài sản cố định/ Thuê tài chính > Angelica Holding Limited,Angelica Holding Limited,1.146.291.475.201,2.193.890.975.788,1146291475201.0,2193890975788.0
Angelica Holding Limited,Tài sản cố định/ Thuê tài chính > Angelica Holding Limited,Angelica Holding Limited,1.146.291.475.201,2.193.890.975.788,1146291475201.0,2193890975788.0
"(Thu), chi hộ dòng tiền thuần","(Thu), chi hộ dòng tiền thuần","(Thu), chi hộ dòng tiền thuần","(Thu), chi hộ dòng tiền thuần","(Thu), chi hộ dòng tiền thuần",,
"Thai Vietjet Air Joint Stock Co., Ltd.","(Thu), chi hộ dòng tiền thuần > Thai Vietjet Air Joint Stock Co., Ltd.","Thai Vietjet Air Joint Stock Co., Ltd.",600.934.199.159,(2.501.948.115.598),600934199159.0,-2501948115598.0
Angelica Holding Limited,"(Thu), chi hộ dòng tiền thuần > Angelica Holding Limited",Angelica Holding Limited,1.151.570.407.506,-,1151570407506.0,
Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,"(Thu), chi hộ dòng tiền thuần > Công ty Cổ phần Nhà ga Quốc tế Cam Ranh",Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,(272.452.914.860),(136.420.748.711),-272452914860.0,-136420748711.0
Khác,Khác,Khác,-,-,,
Khác,Khác > Khác,Khác,1.480.051.691.805,(2.638.368.864.309),1480051691805.0,-2638368864309.0
Chi phí thanh lý hợp đồng,Chi phí thanh lý hợp đồng,Chi phí thanh lý hợp đồng,Chi phí thanh lý hợp đồng,Chi phí thanh lý hợp đồng,,
Công ty TNHH Victoria Academy,Chi phí thanh lý hợp đồng > Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,-,66.511.991.631,,66511991631.0
Công ty TNHH Victoria Academy,Chi phí thanh lý hợp đồng > Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,-,66.511.991.631,,66511991631.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,,
Ngân hàng TMCP Phát triển,Chi phí lãi vay > Ngân hàng TMCP Phát triển,Ngân hàng TMCP Phát triển,209.125.394.786,249.245.305.721,209125394786.0,249245305721.0
TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,,
Khác,TP. Hồ Chí Minh > Khác,Khác,1.223.150.685,3.600.000.000,1223150685.0,3600000000.0
Khác,TP. Hồ Chí Minh > Khác,Khác,210.348.545.471,252.845.305.721,210348545471.0,252845305721.0
Tiền vay đã nhận trong năm,Tiền vay đã nhận trong năm,Tiền vay đã nhận trong năm,Tiền vay đã nhận trong năm,Tiền vay đã nhận trong năm,,
Ngân hàng TMCP Phát triển,Tiền vay đã nhận trong năm > Ngân hàng TMCP Phát triển,Ngân hàng TMCP Phát triển,18.622.079.067.078,14.379.372.547.496,18622079067078.0,14379372547496.0
TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,,
Khác,TP. Hồ Chí Minh > Khác,Khác,90.000.000.000,-,90000000000.0,
Khác,TP. Hồ Chí Minh > Khác,Khác,18.712.079.067.078,14.379.372.547.496,18712079067078.0,14379372547496.0
Chi trả nợ gốc vay,Chi trả nợ gốc vay,Chi trả nợ gốc vay,Chi trả nợ gốc vay,Chi trả nợ gốc vay,,
Ngân hàng TMCP Phát triển,Chi trả nợ gốc vay > Ngân hàng TMCP Phát triển,Ngân hàng TMCP Phát triển,19.041.206.697.120,14.087.057.612.572,19041206697120.0,14087057612572.0
TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,,
Khác,TP. Hồ Chí Minh > Khác,Khác,20.000.000.000,-,20000000000.0,
Khác,TP. Hồ Chí Minh > Khác,Khác,19.061.206.697.120,14.087.057.612.572,19061206697120.0,14087057612572.0
Gửi tiền có kỳ hạn và chứng chỉ tiền gửi với Ngân hàng TMCP Phát triển,Gửi tiền có kỳ hạn và chứng chỉ tiền gửi với Ngân hàng TMCP Phát triển,Gửi tiền có kỳ hạn và chứng chỉ tiền gửi với Ngân hàng TMCP Phát triển,Gửi tiền có kỳ hạn và chứng chỉ tiền gửi với Ngân hàng TMCP Phát triển,Gửi tiền có kỳ hạn và chứng chỉ tiền gửi với Ngân hàng TMCP Phát triển,,
TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,TP. Hồ Chí Minh,,
Gửi tiền,TP. Hồ Chí Minh > Gửi tiền,Gửi tiền,1.485.000.000.000,2.100.000.000.000,1485000000000.0,2100000000000.0
Thu hồi tiền gửi,TP. Hồ Chí Minh > Thu hồi tiền gửi,Thu hồi tiền gửi,(2.685.000.000.000),(900.000.000.000),-2685000000000.0,-900000000000.0
