row_label_raw,row_label_full,"Doanh thu vận chuyển hành khách và hoạt động phụ trợ nhận trước, sẽ được thực hiện trong vòng 12 tháng tiếp theo",31/12/2024VND > 4.213.581.649.205,01/01/2024VND > 3.545.846.183.336,numeric__31/12/2024VND > 4.213.581.649.205,numeric__01/01/2024VND > 3.545.846.183.336
Khác,Khác,Khác,39.466.420.836,54.172.409.263,39466420836.0,54172409263.0
,,,4.253.048.070.041,3.600.018.592.599,4253048070041.0,3600018592599.0
