row_label_raw,row_label_full,Đầu tư nằm giữ đến ngày đáo hạn,31/12/2024 > Giá gốcVND > Đầu tư nằm giữ đến ngày đáo hạn,31/12/2024 > Giá trị ghi sổVND > Đầu tư nằm giữ đến ngày đáo hạn,01/01/2024 > Giá gốcVND > Đầu tư nằm giữ đến ngày đáo hạn,01/01/2024 > Giá trị ghi sổVND > Đầu tư nằm giữ đến ngày đáo hạn,numeric__31/12/2024 > Giá gốcVND > Đầu tư nằm giữ đến ngày đáo hạn,numeric__31/12/2024 > Giá trị ghi sổVND > Đầu tư nằm giữ đến ngày đáo hạn,numeric__01/01/2024 > Giá gốcVND > Đầu tư nằm giữ đến ngày đáo hạn,numeric__01/01/2024 > Giá trị ghi sổVND > Đầu tư nằm giữ đến ngày đáo hạn
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),2.622.614.582.042,2.622.614.582.042,109.793.871.096,109.793.871.096,2622614582042.0,2622614582042.0,109793871096.0,109793871096.0
Trái phiếu (**),Trái phiếu (**),Trái phiếu (**),600.018.829.073,600.018.829.073,-,-,600018829073.0,600018829073.0,,
,,,3.222.633.411.115,3.222.633.411.115,109.793.871.096,109.793.871.096,3222633411115.0,3222633411115.0,109793871096.0,109793871096.0
