row_label_raw,row_label_full,Thuế giá trị gia tăng,01/01/2024VND > 210.300.133.148,Số phải nộp trong nămVND > 2.081.074.530.781,Số đã thực nộp trong nămVND > (317.899.644.681),Số đã thực hoàn trong nămVND > -,Cán trừ trong nămVND > (1.952.331.724.696),Phân loại lại/KhácVND > -,31/12/2024VND > 21.143.294.552,numeric__01/01/2024VND > 210.300.133.148,numeric__Số phải nộp trong nămVND > 2.081.074.530.781,numeric__Số đã thực nộp trong nămVND > (317.899.644.681),numeric__Số đã thực hoàn trong nămVND > -,numeric__Cán trừ trong nămVND > (1.952.331.724.696),numeric__Phân loại lại/KhácVND > -,numeric__31/12/2024VND > 21.143.294.552
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,165.053.992.020,11.374.269.702,(570.964.920),-,-,(2.749.062.889),173.108.233.913,165053992020.0,11374269702.0,-570964920.0,,,-2749062889.0,173108233913.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,74.453.870.527,504.988.059.944,(485.116.368.916),(8.705.045.128),-,-,85.620.516.427,74453870527.0,504988059944.0,-485116368916.0,-8705045128.0,,,85620516427.0
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,6.740.109,46.341.160.941,(17.693.941.654),-,(28.661.900.220),14.902.916,6.962.092,6740109.0,46341160941.0,-17693941654.0,,-28661900220.0,14902916.0,6962092.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,374.970.896.416,(328.714.412.027),-,(46.256.484.389),-,-,,374970896416.0,-328714412027.0,,-46256484389.0,,
,,,449.814.735.804,3.018.748.917.784,(1.149.995.332.198),(8.705.045.128),(2.027.250.109.305),(2.734.159.973),279.879.006.984,449814735804.0,3018748917784.0,-1149995332198.0,-8705045128.0,-2027250109305.0,-2734159973.0,279879006984.0
