row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Bên thúc ba,Bên thúc ba,Bên thúc ba,Bên thúc ba,Bên thúc ba,,
Cộng ty TNHH Vế tuer nong nghiếp Hung Thanh,Bên thúc ba > Cộng ty TNHH Vế tuer nong nghiếp Hung Thanh,Cộng ty TNHH Vế tuer nong nghiếp Hung Thanh,41.220.000.000,-,41220000000.0,
Cộng ty TNHH Thương mại Dích vu Vân tai Hùng Vân,Bên thúc ba > Cộng ty TNHH Thương mại Dích vu Vân tai Hùng Vân,Cộng ty TNHH Thương mại Dích vu Vân tai Hùng Vân,6.675.000.000,-,6675000000.0,
Cộng ty TNHH Thương mại Trang trai Viet,Bên thúc ba > Cộng ty TNHH Thương mại Trang trai Viet,Cộng ty TNHH Thương mại Trang trai Viet,5.000.000.000,-,5000000000.0,
Cộng ty Cổ phàn Đào táo Ký thuát PVD,Bên thúc ba > Cộng ty Cổ phàn Đào táo Ký thuát PVD,Cộng ty Cổ phàn Đào táo Ký thuát PVD,3.625.959.690,-,3625959690.0,
Cộng ty TNHH TM DV XNK Tùng Nguyén,Bên thúc ba > Cộng ty TNHH TM DV XNK Tùng Nguyén,Cộng ty TNHH TM DV XNK Tùng Nguyén,3.195.137.850,-,3195137850.0,
Cộng ty Cổ phàn Bateco Viet Nam,Bên thúc ba > Cộng ty Cổ phàn Bateco Viet Nam,Cộng ty Cổ phàn Bateco Viet Nam,2.838.903.210,2.853.160.182,2838903210.0,2853160182.0
Khác,Bên thúc ba > Khác,Khác,23.057.445.961,11.843.790.147,23057445961.0,11843790147.0
Bên lien quan (Thuyét minh 38(b)),Bên thúc ba > Bên lien quan (Thuyét minh 38(b)),Bên lien quan (Thuyét minh 38(b)),394.267.700,808.665.903,394267700.0,808665903.0
,,,86.006.714.411,15.505.616.232,86006714411.0,15505616232.0
