row_label_raw,row_label_full,col_0,2021,2021_1,2020,2020_1,numeric__2021,numeric__2021_1,numeric__2020,numeric__2020_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng đang đi trên dưỡng,Hàng đang đi trên dưỡng,Hàng đang đi trên dưỡng,257.175.000.000,-,-,-,257175000000.0,,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,552.533.261.985,-,514.156.735.209,-,552533261985.0,,514156735209.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",27.062.487.559,-,22.005.575.983,-,27062487559.0,,22005575983.0,
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",160.079.078.793,-,46.951.110.161,-,160079078793.0,,46951110161.0,
Thành phẩm,Thành phẩm,Thành phẩm,745.954.663.375,-,138.886.900.543,(295.586.957),745954663375.0,,138886900543.0,-295586957.0
Hàng hóa,Hàng hóa,Hàng hóa,461.273.216.022,-,112.430.151.099,-,461273216022.0,,112430151099.0,
,,,2.204.077.707.734,-,834.430.472.995,(295.586.957),2204077707734.0,,834430472995.0,-295586957.0
