row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
iii),iii),iii),Phải thu ngắn hạn khác (Thuyết minh 7),,,,,
iii),iii) > iii),iii),Tập đoàn Dầu khí Việt Nam,-,77.424.489.813,,,77424489813.0
iii),iii),iii),,=,,,,
iv),iv),iv),Phải trả người bán ngắn hạn (Thuyết minh 12),,,,,
iv),iv) > iv),iv),Tập đoàn Dầu khí Việt Nam,423.982.939.595,378.769.809.435,,423982939595.0,378769809435.0
iv),iv) > iv),iv),Tổng Công ty Điện lực Dầu khí Việt Nam,55.878.041.576,60.286.586.665,,55878041576.0,60286586665.0
iv),iv) > iv),iv),Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh Hóa chất Dầu khí,19.494.639.698,22.613.229.726,,19494639698.0,22613229726.0
iv),iv) > iv),iv),Trường Cao đẳng Nghề Dầu khí,4.887.397.469,-,,4887397469.0,
iv),iv) > iv),iv),Viện Dầu khí Việt Nam,2.334.727.086,1.577.398.316,,2334727086.0,1577398316.0
iv),iv) > iv),iv),Công ty Cố phần Đầu tư hạ tầng và Đô thị Dầu khí,1.780.020.360,1.780.020.360,,1780020360.0,1780020360.0
iv),iv) > iv),iv),Công ty Cố phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,2.198.578.740,1.404.272.470,,2198578740.0,1404272470.0
iv),iv) > iv),iv),Công ty Cố phần Đào tạo kỹ thuật PVD,2.064.372.418,1.807.487.581,,2064372418.0,1807487581.0
iv),iv) > iv),iv),Công ty Cố phần Thương mại Dầu khí,826.927.766,745.860.994,,826927766.0,745860994.0
iv),iv) > iv),iv),Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Khí Cà Mau,745.907.105,1.521.325.380,,745907105.0,1521325380.0
iv),iv) > iv),iv),Công ty Cố phần Xăng dầu Dầu khí Sài Gòn,646.391.590,519.869.390,,646391590.0,519869390.0
iv),iv) > iv),iv),Công ty TNHH Một thành viên Kiểm định Kỹ thuật An toàn Dầu khí Việt Nam,476.953.452,381.019.328,,476953452.0,381019328.0
iv),iv) > iv),iv),Công ty Bảo hiểm PVI Cà Mau,189.323.740,205.970.093,,189323740.0,205970093.0
iv),iv) > iv),iv),Công ty Cố phần Vận tải Dầu khí Vũng Tàu,-,1.343.662.100,,,1343662100.0
iv),iv) > iv),iv),Công ty Cố phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ,-,658.706.602,,,658706602.0
iv),iv) > iv),iv),Chi nhánh Tổng Công ty Phân bón Hóa chất Dầu khí - Công ty Cố phần - Nhà máy Đạm Phú Mỹ,-,395.703.589,,,395703589.0
iv),iv) > iv),iv),Công ty Cố phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ,-,332.277.754,,,332277754.0
iv),iv) > iv),iv),Công ty Cố phần Vận tải Dầu khí Đông Dương,-,73.949.920,,,73949920.0
,,,,515.506.220.595,474.417.149.703,,515506220595.0,474417149703.0
v),v),v),Chi phí phải trả ngắn hạn (Thuyết minh 15),,,,,
v),v) > v),v),Tập đoàn Dầu khí Việt Nam,19.019.656.275,14.374.223.655,,19019656275.0,14374223655.0
vi),vi),vi),Phải trả ngắn hạn khác (Thuyết minh 16),,,,,
vi),vi) > vi),vi),Tập đoàn Dầu khí Việt Nam,13.283.673.912,45.856.789.285,,13283673912.0,45856789285.0
vi),vi) > vi),vi),Ban Quản lý Dự ấn Khí - Điện - Đạm Cà Mau,55.851.413.429,55.851.413.429,,55851413429.0,55851413429.0
,,,,69.135.087.341,101.708.202.714,,69135087341.0,101708202714.0
