row_label_raw,row_label_full,col_0,col_1,1.1.2021VND,TăngVND,GiảmVND,Đánh giá lạiVND,31.12.2021VND,numeric__col_1,numeric__1.1.2021VND,numeric__TăngVND,numeric__GiảmVND,numeric__Đánh giá lạiVND,numeric__31.12.2021VND
17,17,17,VAY,,,,,,,,,,,
(a),(a),(a),Vay ngắn hạn,,,,,,,,,,,
,,,Vay ngân hàng (i),155.758.063.000,1.380.601.265.566,(975.284.578.566),(6.960.750.000),554.114.000.000,,155758063000.0,1380601265566.0,-975284578566.0,-6960750000.0,554114000000.0
,,,Vay dài hạn đến hạn trả,529.648.500.747,135.046.478.561,(529.646.027.972),-,135.048.951.336,,529648500747.0,135046478561.0,-529646027972.0,,135048951336.0
,,,,685.406.563.747,1.515.647.744.127,(1.504.930.606.538),(6.960.750.000),689.162.951.336,,685406563747.0,1515647744127.0,-1504930606538.0,-6960750000.0,689162951336.0
,,,(i) Chi tiết các khoản vay ngắn hạn như sau:,(i) Chi tiết các khoản vay ngắn hạn như sau:,(i) Chi tiết các khoản vay ngắn hạn như sau:,(i) Chi tiết các khoản vay ngắn hạn như sau:,(i) Chi tiết các khoản vay ngắn hạn như sau:,(i) Chi tiết các khoản vay ngắn hạn như sau:,,,,,,
,,,,,,Năm đảo hạn,31.12.2021VND,31.12.2020VND,,,,,,
,,,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm,2022,554.114.000.000,155.758.063.000,,,,2022.0,554114000000.0,155758063000.0
,,,"Thể hiện các khoản vay ngắn hạn bằng Đô la Mỹ (""USD"") với Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Thủ Thiêm với kỳ hạn 2 tháng nhằm bổ sung nhu cầu vốn lưu động với lãi suất 1,3%/năm. Tại ngày 31 tháng 12 năm 2021, số dư gốc của khoản vay là 24.475.000 USD, tương đương 554.114.000.000 Đồng. Tài sản đảm bảo của khoản vay là khoản tiền gửi có kỳ hạn với số tiền 200 tỷ Đồng tại Ngân hàng này.","Thể hiện các khoản vay ngắn hạn bằng Đô la Mỹ (""USD"") với Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Thủ Thiêm với kỳ hạn 2 tháng nhằm bổ sung nhu cầu vốn lưu động với lãi suất 1,3%/năm. Tại ngày 31 tháng 12 năm 2021, số dư gốc của khoản vay là 24.475.000 USD, tương đương 554.114.000.000 Đồng. Tài sản đảm bảo của khoản vay là khoản tiền gửi có kỳ hạn với số tiền 200 tỷ Đồng tại Ngân hàng này.","Thể hiện các khoản vay ngắn hạn bằng Đô la Mỹ (""USD"") với Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Thủ Thiêm với kỳ hạn 2 tháng nhằm bổ sung nhu cầu vốn lưu động với lãi suất 1,3%/năm. Tại ngày 31 tháng 12 năm 2021, số dư gốc của khoản vay là 24.475.000 USD, tương đương 554.114.000.000 Đồng. Tài sản đảm bảo của khoản vay là khoản tiền gửi có kỳ hạn với số tiền 200 tỷ Đồng tại Ngân hàng này.","Thể hiện các khoản vay ngắn hạn bằng Đô la Mỹ (""USD"") với Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Thủ Thiêm với kỳ hạn 2 tháng nhằm bổ sung nhu cầu vốn lưu động với lãi suất 1,3%/năm. Tại ngày 31 tháng 12 năm 2021, số dư gốc của khoản vay là 24.475.000 USD, tương đương 554.114.000.000 Đồng. Tài sản đảm bảo của khoản vay là khoản tiền gửi có kỳ hạn với số tiền 200 tỷ Đồng tại Ngân hàng này.","Thể hiện các khoản vay ngắn hạn bằng Đô la Mỹ (""USD"") với Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Thủ Thiêm với kỳ hạn 2 tháng nhằm bổ sung nhu cầu vốn lưu động với lãi suất 1,3%/năm. Tại ngày 31 tháng 12 năm 2021, số dư gốc của khoản vay là 24.475.000 USD, tương đương 554.114.000.000 Đồng. Tài sản đảm bảo của khoản vay là khoản tiền gửi có kỳ hạn với số tiền 200 tỷ Đồng tại Ngân hàng này.","Thể hiện các khoản vay ngắn hạn bằng Đô la Mỹ (""USD"") với Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Thủ Thiêm với kỳ hạn 2 tháng nhằm bổ sung nhu cầu vốn lưu động với lãi suất 1,3%/năm. Tại ngày 31 tháng 12 năm 2021, số dư gốc của khoản vay là 24.475.000 USD, tương đương 554.114.000.000 Đồng. Tài sản đảm bảo của khoản vay là khoản tiền gửi có kỳ hạn với số tiền 200 tỷ Đồng tại Ngân hàng này.",,,,,,
