row_label_raw,row_label_full,Bên liên quan,Số dư,31/12/2023,31/12/2023_1,numeric__Số dư,numeric__31/12/2023,numeric__31/12/2023_1
Bên liên quan,Bên liên quan,Bên liên quan,Số dư,Phải thuTriệu VND,Phải trảTriệu VND,,,
Đại diện chủ sở hữu (NHNN),Bên liên quan > Đại diện chủ sở hữu (NHNN),Đại diện chủ sở hữu (NHNN),- Tiền gửi của Ngân hàng tại đại diện chủ sở hữu,46.709.905,-,,46709905.0,
Đại diện chủ sở hữu (NHNN),Bên liên quan > Đại diện chủ sở hữu (NHNN),Đại diện chủ sở hữu (NHNN),- Các khoản vay của Ngân hàng từ đại diện chủ sở hữu,-,4.552.504,,,4552504.0
Bên liên quan của chủ sở hữu (Bộ Tài chính và Kho bạc Nhà nước),Bên liên quan > Bên liên quan của chủ sở hữu (Bộ Tài chính và Kho bạc Nhà nước),Bên liên quan của chủ sở hữu (Bộ Tài chính và Kho bạc Nhà nước),- Tiền gửi của bên liên quan của chủ sở hữu tại Ngân hàng,-,29.841.504,,,29841504.0
Cổ đông chiến lược,Bên liên quan > Cổ đông chiến lược,Cổ đông chiến lược,- Tiền gửi của Ngân hàng tại cổ đông chiến lược,55.693,-,,55693.0,
Cổ đông chiến lược,Bên liên quan > Cổ đông chiến lược,Cổ đông chiến lược,- Tiền gửi tại Ngân hàng của cổ đông chiến lược,-,298.169,,,298169.0
