row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.075,84.076,85.151,1075.0,84076.0,85151.0
Trích lập/(hoàn nhập) dự phòng,Trích lập/(hoàn nhập) dự phòng,Trích lập/(hoàn nhập) dự phòng,52,(4.382),(4.330),52.0,-4382.0,-4330.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.127,79.694,80.821,1127.0,79694.0,80821.0
