row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Vay từ NHNN,Vay từ NHNN,Vay từ NHNN,15.835.643,4.552.504,15835643.0,4552504.0
- Nhận vốn từ NHNN để tạm ứng cho Ban Xử lý nợcho vay đặc biệt Ngân hàng TMCP Nam Đô,- Nhận vốn từ NHNN để tạm ứng cho Ban Xử lý nợcho vay đặc biệt Ngân hàng TMCP Nam Đô,- Nhận vốn từ NHNN để tạm ứng cho Ban Xử lý nợcho vay đặc biệt Ngân hàng TMCP Nam Đô,149.500,149.500,149500.0,149500.0
- Vay thực hiện Dự án Hiện đại hóa Ngân hàng vàHệ thống Thanh toán của Ngân hàng bằng ngoại tệ,- Vay thực hiện Dự án Hiện đại hóa Ngân hàng vàHệ thống Thanh toán của Ngân hàng bằng ngoại tệ,- Vay thực hiện Dự án Hiện đại hóa Ngân hàng vàHệ thống Thanh toán của Ngân hàng bằng ngoại tệ,11.678,33.395,11678.0,33395.0
- Vay chiết khấu các giấy tờ có giá NHNN,- Vay chiết khấu các giấy tờ có giá NHNN,- Vay chiết khấu các giấy tờ có giá NHNN,12.942.477,-,12942477.0,
- Vay theo hồ sơ tín dụng,- Vay theo hồ sơ tín dụng,- Vay theo hồ sơ tín dụng,2.731.988,4.369.609,2731988.0,4369609.0
Tiền gửi của Bộ Tài chính,Tiền gửi của Bộ Tài chính,Tiền gửi của Bộ Tài chính,6.713.235,11.807.499,6713235.0,11807499.0
- Bằng VND,- Bằng VND,- Bằng VND,3.653.671,3.453.621,3653671.0,3453621.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,3.059.564,8.353.878,3059564.0,8353878.0
Tiền gửi thanh toán của Kho bạc Nhà nước,Tiền gửi thanh toán của Kho bạc Nhà nước,Tiền gửi thanh toán của Kho bạc Nhà nước,771.912,53.005,771912.0,53005.0
- Bằng VND,- Bằng VND,- Bằng VND,771.912,53.005,771912.0,53005.0
Tiền gửi có kỳ hạn của Kho bạc Nhà nước,Tiền gửi có kỳ hạn của Kho bạc Nhà nước,Tiền gửi có kỳ hạn của Kho bạc Nhà nước,143.906.000,17.981.000,143906000.0,17981000.0
- Bằng VND,- Bằng VND,- Bằng VND,143.906.000,17.981.000,143906000.0,17981000.0
,,,167.226.790,34.394.008,167226790.0,34394008.0
