row_label_raw,row_label_full,Bên liên quan,Các giao dịch,2024Triệu VND,2023Triệu VND,numeric__Các giao dịch,numeric__2024Triệu VND,numeric__2023Triệu VND
Đại diện chủ sở hữu (NHNN),Đại diện chủ sở hữu (NHNN),Đại diện chủ sở hữu (NHNN),- Tăng/(giảm) tiền gửi của Ngân hàng tại đại diện chủ sở hữu,40.112.849,(59.594.575),,40112849.0,-59594575.0
Đại diện chủ sở hữu (NHNN),Đại diện chủ sở hữu (NHNN),Đại diện chủ sở hữu (NHNN),- Tăng các khoản vay từ đại diện chủ sở hữu,(11.283.139),(1.652.788),,-11283139.0,-1652788.0
Bên liên quan của chủ sở hữu (Bộ Tài chính và Kho bạc Nhà nước),Bên liên quan của chủ sở hữu (Bộ Tài chính và Kho bạc Nhà nước),Bên liên quan của chủ sở hữu (Bộ Tài chính và Kho bạc Nhà nước),- Tăng tiền gửi của bên liên quan của chủ sở hữu tại Ngân hàng,(121.549.643),(115.662.743),,-121549643.0,-115662743.0
Cổ đông chiến lược,Cổ đông chiến lược,Cổ đông chiến lược,- Tăng/(giảm) tiền gửi của Ngân hàng tại cổ đông chiến lược,539.965,(182.330),,539965.0,-182330.0
Cổ đông chiến lược,Cổ đông chiến lược,Cổ đông chiến lược,- Giảm tiền gửi tại Ngân hàng của cổ đông chiến lược,54.171,196.119,,54171.0,196119.0
