row_label_raw,row_label_full,col_0,Công ty conTriệu VND,Công tyliên doanhTriệu VND,Đầu tư dài hạn khácTriệu VND,Tổng cộngTriệu VND,numeric__Công ty conTriệu VND,numeric__Công tyliên doanhTriệu VND,numeric__Đầu tư dài hạn khácTriệu VND,numeric__Tổng cộngTriệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,102.000,116.818,53.616,272.434,102000.0,116818.0,53616.0,272434.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,-,(53.236),(17.591),(70.827),,-53236.0,-17591.0,-70827.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,102.000,63.582,36.025,201.607,102000.0,63582.0,36025.0,201607.0
