row_label_raw,row_label_full,col_0,Tỷ giá tại ngày > 31/12/2024VND,Tỷ giá tại ngày > 31/12/2023VND,numeric__Tỷ giá tại ngày > 31/12/2024VND,numeric__Tỷ giá tại ngày > 31/12/2023VND
USD,USD,USD,"25.450,00","24.260,00",25450.0,24260.0
EUR,EUR,EUR,"26.709,00","27.013,00",26709.0,27013.0
GBP,GBP,GBP,"32.086,00","30.983,00",32086.0,30983.0
CHF,CHF,CHF,"28.279,00","28.782,00",28279.0,28782.0
JPY,JPY,JPY,"162,91","172,62",162.91,172.62
SGD,SGD,SGD,"18.761,00","18.404,00",18761.0,18404.0
CAD,CAD,CAD,"17.777,00","18.342,00",17777.0,18342.0
AUD,AUD,AUD,"15.873,00","16.610,00",15873.0,16610.0
