row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",28.231.385,34.111.707,28231385.0,34111707.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,14.892.857,12.922.202,14892857.0,12922202.0
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,4.643.775,4.011.394,4643775.0,4011394.0
- Phải trả nhân viên,- Phải trả nhân viên,- Phải trả nhân viên,4.144.595,3.360.969,4144595.0,3360969.0
- Phải trả nội bộ khác,- Phải trả nội bộ khác,- Phải trả nội bộ khác,499.180,650.425,499180.0,650425.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,7.386.653,6.791.689,7386653.0,6791689.0
- Thuế và các khoản phải trả khác cho Ngân sách Nhà nước,- Thuế và các khoản phải trả khác cho Ngân sách Nhà nước,- Thuế và các khoản phải trả khác cho Ngân sách Nhà nước,3.180.451,3.651.499,3180451.0,3651499.0
- Phải trả bên ngoài khác,- Phải trả bên ngoài khác,- Phải trả bên ngoài khác,4.206.202,3.140.190,4206202.0,3140190.0
Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,2.862.429,2.119.119,2862429.0,2119119.0
,,,43.124.242,47.033.909,43124242.0,47033909.0
