row_label_raw,row_label_full,Chỉ tiêu/Items,2024,2023,Tăng trưởng/ Growth,numeric__2024,numeric__2023,numeric__Tăng trưởng/ Growth
LNST riêng lẻ/Separate after-tax profit,LNST riêng lẻ/Separate after-tax profit,LNST riêng lẻ/Separate after-tax profit,24.509.019,21.374.934,"14,66%",24509019.0,21374934.0,0.1466
LNST hợp nhất/Consolidated after-tax profit,LNST hợp nhất/Consolidated after-tax profit,LNST hợp nhất/Consolidated after-tax profit,25.604.037,21.977.141,"16,50%",25604037.0,21977141.0,0.165
