row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay Triệu VND,Tổng tiền gửi Triệu VND,Các cam kết ngoại bảng Triệu VND,CCTC phải sinh (Tổng giá trị ghi số kế toán) Triệu VND,Kinh doanh và đầu tư chứng khoán (Chênh lệch DN-DC) Triệu VND,numeric__Tổng dư nợ cho vay Triệu VND,numeric__Tổng tiền gửi Triệu VND,numeric__Các cam kết ngoại bảng Triệu VND,numeric__CCTC phải sinh (Tổng giá trị ghi số kế toán) Triệu VND,numeric__Kinh doanh và đầu tư chứng khoán (Chênh lệch DN-DC) Triệu VND
Trong nước,Trong nước,Trong nước,1.755.880.003,1.853.344.168,314.331.809,335.208,226.761.149,1755880003.0,1853344168.0,314331809.0,335208.0,226761149.0
Nước ngoài,Nước ngoài,Nước ngoài,564.756,1.513.412,62.448,-,-,564756.0,1513412.0,62448.0,,
,,,1.756.444.759,1.854.857.580,314.394.257,335.208,226.761.149,1756444759.0,1854857580.0,314394257.0,335208.0,226761149.0
