row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,121.250.753,59.008.388,121250753.0,59008388.0
- Bằng VND,- Bằng VND,- Bằng VND,100.974.989,57.775.052,100974989.0,57775052.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,20.275.764,1.233.336,20275764.0,1233336.0
Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,80.537.959,80.453.824,80537959.0,80453824.0
- Bằng VND,- Bằng VND,- Bằng VND,70.810.000,69.300.000,70810000.0,69300000.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,9.727.959,11.153.824,9727959.0,11153824.0
,,,201.788.712,139.462.212,201788712.0,139462212.0
Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,20.328.562,33.952.550,20328562.0,33952550.0
- Bằng VND,- Bằng VND,- Bằng VND,7.034.423,1.010.295,7034423.0,1010295.0
"Trong đó: - Vay chiết khấu, tái chiết khấu","Trong đó: - Vay chiết khấu, tái chiết khấu","Trong đó: - Vay chiết khấu, tái chiết khấu",6.589.276,588.434,6589276.0,588434.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,13.294.139,32.942.255,13294139.0,32942255.0
,,,222.117.274,173.414.762,222117274.0,173414762.0
