row_label_raw,row_label_full,col_0,Quyền sử dụng đấtTriệu VND,Nhà cửaTriệu VND,Tổng cộngTriệu VND,numeric__Quyền sử dụng đấtTriệu VND,numeric__Nhà cửaTriệu VND,numeric__Tổng cộngTriệu VND
Tại ngày 1 tháng 1 năm 2025,Tại ngày 1 tháng 1 năm 2025,Tại ngày 1 tháng 1 năm 2025,171.133,5.872,177.005,171133.0,5872.0,177005.0
Chuyển từ xây dựng cơ bảnđở dang (Thuyết minh 14.1(ii)),Chuyển từ xây dựng cơ bảnđở dang (Thuyết minh 14.1(ii)),Chuyển từ xây dựng cơ bảnđở dang (Thuyết minh 14.1(ii)),41.070,7.345,48.415,41070.0,7345.0,48415.0
Thanh lý,Thanh lý,Thanh lý,(108.823),(5.872),(114.695),-108823.0,-5872.0,-114695.0
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,103.380,7.345,110.725,103380.0,7345.0,110725.0
