row_label_raw,row_label_full,col_0,Tỷ giá hối đoái tại ngày > 31.12.2025,Tỷ giá hối đoái tại ngày > 31.12.2024,numeric__Tỷ giá hối đoái tại ngày > 31.12.2025,numeric__Tỷ giá hối đoái tại ngày > 31.12.2024
USD/VND,USD/VND,USD/VND,26.244,25.426,26244.0,25426.0
EUR/VND,EUR/VND,EUR/VND,30.906,26.596,30906.0,26596.0
JPY/VND,JPY/VND,JPY/VND,"168,18","163,24",168.18,163.24
AUD/VND,AUD/VND,AUD/VND,17.625,15.894,17625.0,15894.0
CAD/VND,CAD/VND,CAD/VND,19.235,17.773,19235.0,17773.0
Vàng/VND,Vàng/VND,Vàng/VND,1.532.500,832.000,1532500.0,832000.0
