row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các TCTD khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các TCTD khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phái sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,Tổng cộng Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Tiền gửi và vay các TCTD khác Triệu VND,numeric__Tiền gửi của khách hàng Triệu VND,numeric__Các cam kết tín dụng Triệu VND,numeric__Công cụ tài chính phái sinh (i) Triệu VND,numeric__Kinh doanh và đầu tư chứng khoán Triệu VND,numeric__Tổng cộng Triệu VND
Trong nước,Trong nước,Trong nước,110.905.766,580.686.248,111.202.157,537.304.578,26.206.928,106.575.431,125.119.331,1.598.000.439,110905766.0,580686248.0,111202157.0,537304578.0,26206928.0,106575431.0,125119331.0,1598000439.0
Nước ngoài,Nước ngoài,Nước ngoài,7.026.493,-,389.511,-,4.077.467,79.577,-,11.573.048,7026493.0,,389511.0,,4077467.0,79577.0,,11573048.0
,,,117.932.259,580.686.248,111.591.668,537.304.578,30.284.395,106.655.008,125.119.331,1.609.573.487,117932259.0,580686248.0,111591668.0,537304578.0,30284395.0,106655008.0,125119331.0,1609573487.0
