row_label_raw,row_label_full,col_0,Năm 2025Triệu VND,Năm 2024Triệu VND,numeric__Năm 2025Triệu VND,numeric__Năm 2024Triệu VND
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",39.517,39.605,39517.0,39605.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",8.400,8.400,8400.0,8400.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",3.720,3.720,3720.0,3720.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",3.000,2.650,3000.0,2650.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",1.440,1.440,1440.0,1440.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",2.160,2.160,2160.0,2160.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",2.160,2.160,2160.0,2160.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",2.160,2.160,2160.0,2160.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",2.592,2.520,2592.0,2520.0
"Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập","Hội đồng Quản trịTrong đó, thù lao:- Ông Trần Hùng Huy – Chủ tịch- Ông Nguyễn Thành Long – Phó Chủ tịch- Ông Hiep Van Vo – Thành viên- Bà Đình Thị Hoa – Thành viên- Bà Đăng Thu Thủy – Thành viên- Ông Đàm Văn Tuấn – Thành viên- Ông Đỗ Minh Toàn – Thành viên- Ông Nguyễn Văn Hòa – Thành viên- Ông Trịnh Bảo Quốc – Thành viên độc lập",2.160,2.160,2160.0,2160.0
