row_label_raw,row_label_full,col_0,Dự phòng giảm giá chứng khoán kinh doanh Triệu VND,numeric__Dự phòng giảm giá chứng khoán kinh doanh Triệu VND
Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,146.420,146420.0
Trích lập trong năm (Thuyết minh 27),Trích lập trong năm (Thuyết minh 27),Trích lập trong năm (Thuyết minh 27),1.517,1517.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,147.937,147937.0
Trích lập trong năm (Thuyết minh 27),Trích lập trong năm (Thuyết minh 27),Trích lập trong năm (Thuyết minh 27),15.539,15539.0
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,163.476,163476.0
