row_label_raw,row_label_full,Cổ tức nhận được trong năm:,Năm 2025Triệu VND,Năm 2024Triệu VND,numeric__Năm 2025Triệu VND,numeric__Năm 2024Triệu VND
- Từ chứng khoán vốn kinh doanh,- Từ chứng khoán vốn kinh doanh,- Từ chứng khoán vốn kinh doanh,61.307,24.439,61307.0,24439.0
- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,3.937,-,3937.0,
"- Từ các khoản góp vốn, đầu tư dài hạn","- Từ các khoản góp vốn, đầu tư dài hạn","- Từ các khoản góp vốn, đầu tư dài hạn",53.931,11.775,53931.0,11775.0
,,,119.175,36.214,119175.0,36214.0
