row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu VND,Dự phòng chung Triệu VND,Dự phòng rủi ro cho vay giao dịch ký quỹ Triệu VND,Tổng cộng Triệu VND,numeric__Dự phòng cụ thể Triệu VND,numeric__Dự phòng chung Triệu VND,numeric__Dự phòng rủi ro cho vay giao dịch ký quỹ Triệu VND,numeric__Tổng cộng Triệu VND
Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,1.657.154,3.592.322,117.476,5.366.952,1657154.0,3592322.0,117476.0,5366952.0
Trích lập trong năm (Thuyết minh 32),Trích lập trong năm (Thuyết minh 32),Trích lập trong năm (Thuyết minh 32),958.730,646.754,-,1.605.484,958730.0,646754.0,,1605484.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(232.880),-,-,(232.880),-232880.0,,,-232880.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,2.383.004,4.239.076,117.476,6.739.556,2383004.0,4239076.0,117476.0,6739556.0
Trích lập trong năm (Thuyết minh 32),Trích lập trong năm (Thuyết minh 32),Trích lập trong năm (Thuyết minh 32),2.592.268,743.174,-,3.335.442,2592268.0,743174.0,,3335442.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(2.450.269),-,-,(2.450.269),-2450269.0,,,-2450269.0
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,2.525.003,4.982.250,117.476,7.624.729,2525003.0,4982250.0,117476.0,7624729.0
