row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2025 Triệu VND,31.12.2024 Triệu VND,numeric__Thuyết minh,numeric__31.12.2025 Triệu VND,numeric__31.12.2024 Triệu VND
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,11.2,233.739,292.867,112.0,233739.0,292867.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,11.3,(159.040),(167.932),113.0,-159040.0,-167932.0
,,,,74.699,124.935,,74699.0,124935.0
