row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,2017Triệu VND,2016Triệu VND,numeric__Tính chất giao dịch,numeric__2017Triệu VND,numeric__2016Triệu VND
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,,
Ngân hàng Thương mại,Bên liên quan khác > Ngân hàng Thương mại,Ngân hàng Thương mại,Khoản cho vay đã nhận,1.194.607,1.955.590,,1194607.0,1955590.0
Cổ phần Kỹ thương,Bên liên quan khác > Cổ phần Kỹ thương,Cổ phần Kỹ thương,Khoản cho vay đã trả,977.696,3.542.422,,977696.0,3542422.0
Việt Nam và các công ty con,Bên liên quan khác > Việt Nam và các công ty con,Việt Nam và các công ty con,Chi phí lãi vay,202.160,160.555,,202160.0,160555.0
Việt Nam và các công ty con,Bên liên quan khác > Việt Nam và các công ty con,Việt Nam và các công ty con,Trái phiếu phát hành (*),3.000.000,1.000.000,,3000000.0,1000000.0
Ban quản lý chủ chốt,Bên liên quan khác > Ban quản lý chủ chốt,Ban quản lý chủ chốt,Thù lao trả cho Ban quản lýchủ chốt (**),120.819,105.497,,120819.0,105497.0
