row_label_raw,row_label_full,col_0,Tài sản khai khoáng Triệu VND,Nhà cửa và vật kiến trúc Triệu VND,Nâng cấp tài sản thuê Triệu VND,Thiết bị văn phòng Triệu VND,Máy móc và thiết bị Triệu VND,Phương tiện vận chuyển Triệu VND,Tổng Triệu VND,numeric__Tài sản khai khoáng Triệu VND,numeric__Nhà cửa và vật kiến trúc Triệu VND,numeric__Nâng cấp tài sản thuê Triệu VND,numeric__Thiết bị văn phòng Triệu VND,numeric__Máy móc và thiết bị Triệu VND,numeric__Phương tiện vận chuyển Triệu VND,numeric__Tổng Triệu VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,,,,
Số dư đầu năm,Nguyên giá > Số dư đầu năm,Số dư đầu năm,5.026.292,6.002.965,84.245,129.913,16.202.947,130.413,27.576.775,5026292.0,6002965.0,84245.0,129913.0,16202947.0,130413.0,27576775.0
Tăng trong năm,Nguyên giá > Tăng trong năm,Tăng trong năm,-,8.334,-,1.667,51.216,5.140,66.357,,8334.0,,1667.0,51216.0,5140.0,66357.0
Chuyển từ chi phí xây dựng cơ bản dở dang,Nguyên giá > Chuyển từ chi phí xây dựng cơ bản dở dang,Chuyển từ chi phí xây dựng cơ bản dở dang,-,1.089.995,-,10.654,1.233.011,204,2.333.864,,1089995.0,,10654.0,1233011.0,204.0,2333864.0
Chuyển sang chi phí trả trước dài hạn,Nguyên giá > Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,-,(2.696),-,-,-,-,(2.696),,-2696.0,,,,,-2696.0
Thanh lý,Nguyên giá > Thanh lý,Thanh lý,-,(4.106),-,(335),(39.670),(19.837),(63.948),,-4106.0,,-335.0,-39670.0,-19837.0,-63948.0
Xóa số,Nguyên giá > Xóa số,Xóa số,-,(3.790),-,(3.387),(6.002),(79),(13.258),,-3790.0,,-3387.0,-6002.0,-79.0,-13258.0
Phân loại lại,Nguyên giá > Phân loại lại,Phân loại lại,-,8.921,(54),2.146,(11.579),566,-,,8921.0,-54.0,2146.0,-11579.0,566.0,
Số dư cuối năm,Nguyên giá > Số dư cuối năm,Số dư cuối năm,5.026.292,7.099.623,84.191,140.658,17.429.923,116.407,29.897.094,5026292.0,7099623.0,84191.0,140658.0,17429923.0,116407.0,29897094.0
