row_label_raw,row_label_full,Thuế giá trị gia tăng,31/12/2017Triệu VND > 74.263,1/1/2017Triệu VND > 161.055,numeric__31/12/2017Triệu VND > 74.263,numeric__1/1/2017Triệu VND > 161.055
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,28.963,52.489,28963.0,52489.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,223.576,284.519,223576.0,284519.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,51.214,41.996,51214.0,41996.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,6.942,6.050,6942.0,6050.0
,,,384.958,546.109,384958.0,546109.0
