row_label_raw,row_label_full,col_0,2017Triệu VND,numeric__2017Triệu VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,
Số dư đầu năm và cuối năm,Nguyên giá > Số dư đầu năm và cuối năm,Số dư đầu năm và cuối năm,1.115.851,1115851.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,371.348,371348.0
Phân bổ trong năm,Giá trị hao mòn lũy kế > Phân bổ trong năm,Phân bổ trong năm,112.482,112482.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,483.830,483830.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,744.503,744503.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,632.021,632021.0
