row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2017Triệu VND > 161.055,Phát sinhTriệu VND > 2.734.381,Nộp/hoàn lạiTriệu VND > (635.410),Cán trừ/phân loại lạiTriệu VND > (2.185.763),31/12/2017Triệu VND > 74.263,numeric__1/1/2017Triệu VND > 161.055,numeric__Phát sinhTriệu VND > 2.734.381,numeric__Nộp/hoàn lạiTriệu VND > (635.410),numeric__Cán trừ/phân loại lạiTriệu VND > (2.185.763),numeric__31/12/2017Triệu VND > 74.263
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,52.489,223.151,(250.499),3.822,28.963,52489.0,223151.0,-250499.0,3822.0,28963.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,334.878,(334.878),-,-,,334878.0,-334878.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,284.519,630.961,(704.278),12.374,223.576,284519.0,630961.0,-704278.0,12374.0,223576.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,41.996,194.104,(184.886),-,51.214,41996.0,194104.0,-184886.0,,51214.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,6.050,720.683,(719.791),-,6.942,6050.0,720683.0,-719791.0,,6942.0
,,,546.109,4.838.158,(2.829.742),(2.169.567),384.958,546109.0,4838158.0,-2829742.0,-2169567.0,384958.0
