row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,1/1/2017Triệu VND,numeric__31/12/2017Triệu VND,numeric__1/1/2017Triệu VND
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,,
Phải thu từ các khoản bồi thường,Phải thu ngắn hạn khác > Phải thu từ các khoản bồi thường,Phải thu từ các khoản bồi thường,635.371,503.533,635371.0,503533.0
"Ký quỹ, ký cược ngắn hạn","Phải thu ngắn hạn khác > Ký quỹ, ký cược ngắn hạn","Ký quỹ, ký cược ngắn hạn",31.927,13.623,31927.0,13623.0
Lãi phải thu từ tiền gửi ngân hàng và các hoạt động đầu tư cho vay khác,Phải thu ngắn hạn khác > Lãi phải thu từ tiền gửi ngân hàng và các hoạt động đầu tư cho vay khác,Lãi phải thu từ tiền gửi ngân hàng và các hoạt động đầu tư cho vay khác,17.112,33.837,17112.0,33837.0
Phải thu từ các dịch vụ (**),Phải thu ngắn hạn khác > Phải thu từ các dịch vụ (**),Phải thu từ các dịch vụ (**),142.244,153.791,142244.0,153791.0
Tạm ứng,Phải thu ngắn hạn khác > Tạm ứng,Tạm ứng,3.803,6.523,3803.0,6523.0
Phải thu khác,Phải thu ngắn hạn khác > Phải thu khác,Phải thu khác,33.771,27.793,33771.0,27793.0
,,,864.228,739.100,864228.0,739100.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,,
"Ký quỹ, ký cược dài hạn","Phải thu dài hạn khác > Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn",37.694,51.794,37694.0,51794.0
Lãi phải thu từ các hoạt động đầu tư cho vay khác,Phải thu dài hạn khác > Lãi phải thu từ các hoạt động đầu tư cho vay khác,Lãi phải thu từ các hoạt động đầu tư cho vay khác,34,38.590,34.0,38590.0
Phải thu khác (***),Phải thu dài hạn khác > Phải thu khác (***),Phải thu khác (***),1.319.833,1.356.983,1319833.0,1356983.0
,,,1.357.561,1.447.367,1357561.0,1447367.0
