row_label_raw,row_label_full,col_0,TechcombankTriệu VND,CholimexTriệu VND,Thuận PhátTriệu VND,AbattoirTriệu VND,DonatracoTriệu VND,VissanTriệu VND,TổngTriệu VND,numeric__TechcombankTriệu VND,numeric__CholimexTriệu VND,numeric__Thuận PhátTriệu VND,numeric__AbattoirTriệu VND,numeric__DonatracoTriệu VND,numeric__VissanTriệu VND,numeric__TổngTriệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,9.807.843,249.392,9.299,7.545,9.487,2.135.490,12.219.056,9807843.0,249392.0,9299.0,7545.0,9487.0,2135490.0,12219056.0
Phần lãi phát sinh sau ngày đầu tư được chia từ các công ty liên kết trong năm,Phần lãi phát sinh sau ngày đầu tư được chia từ các công ty liên kết trong năm,Phần lãi phát sinh sau ngày đầu tư được chia từ các công ty liên kết trong năm,2.037.015,5.318,420,207,1.270,-,2.044.230,2037015.0,5318.0,420.0,207.0,1270.0,,2044230.0
Cổ tức,Cổ tức,Cổ tức,-,(5.318),-,(500),(1.382),-,(7.200),,-5318.0,,-500.0,-1382.0,,-7200.0
Thanh lý khoản đầu tư,Thanh lý khoản đầu tư,Thanh lý khoản đầu tư,(2.934.459),-,-,-,-,-,(2.934.459),-2934459.0,,,,,,-2934459.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,8.910.399,249.392,9.719,7.252,9.375,2.135.490,11.321.627,8910399.0,249392.0,9719.0,7252.0,9375.0,2135490.0,11321627.0
