row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,515.241,606.130,515241.0,606130.0
Phân bổ giá trị hợp lý tăng thêm của tài sản cố định phát sinh từ hợp nhất kinh doanh,Phân bổ giá trị hợp lý tăng thêm của tài sản cố định phát sinh từ hợp nhất kinh doanh,Phân bổ giá trị hợp lý tăng thêm của tài sản cố định phát sinh từ hợp nhất kinh doanh,530.248,586.973,530248.0,586973.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,112.482,111.350,112482.0,111350.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,120.619,98.266,120619.0,98266.0
Chi phí nghiên cứu phát triển,Chi phí nghiên cứu phát triển,Chi phí nghiên cứu phát triển,14.218,33.225,14218.0,33225.0
Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,111.601,130.959,111601.0,130959.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,82.797,52.522,82797.0,52522.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,99.288,141.632,99288.0,141632.0
Chi phí khác,Chi phí khác,Chi phí khác,325.863,175.324,325863.0,175324.0
,,,1.912.357,1.936.381,1912357.0,1936381.0
