row_label_raw,row_label_full,STT,Tên công ty,Tên công ty_1,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__Tên công ty_1,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,Tên công ty,Hoạt động chính,Trụ sở,31/12/2017,1/1/2017,,,,,,
47,STT > 47,47,Công ty TNHH Một Thành viên Proconco Cần Thơ (“Proconco Cần Thơ”),(iii),Đạm động vật,"Lô 13 và Lô 14, Khu Công nghiệp Trà Nóc 1, Xã Trà Nóc, Huyện Bình Thủy, Thành phố Cần Thơ, Việt Nam","61,9%","67,2%",,,,,0.619,0.672
48,STT > 48,48,Công ty TNHH Một Thành viên Con Cò Bình Định (“Proconco Bình Định”),(iii),Đạm động vật,"Lô A-2-5 và Lô A-2-6, Khu Công nghiệp Nhơn Hòa, Xã Nhơn Hòa, Thị xã An Nhơn, Tinh Bình Định, Việt Nam","61,9%","67,2%",,,,,0.619,0.672
49,STT > 49,49,Công ty TNHH Sản xuất và Thương mại Proconco Hưng Yên (“Proconco Hưng Yên”),(iii),Đạm động vật,"Thôn Yên Phú, Xã Giai Phạm, Huyện Yến Mỹ, Tinh Hưng Yên, Việt Nam","61,9%","67,2%",,,,,0.619,0.672
