row_label_raw,row_label_full,Số cuối năm,Số đầu năm,numeric__Số đầu năm
29.403.249.559,29.403.249.559,29.403.249.559,9.338.181.038,9338181038.0
-,-,-,22.996.405.000,22996405000.0
(11.671.087.414),(11.671.087.414),(11.671.087.414),(2.931.336.479),-2931336479.0
17.732.162.145,17.732.162.145,17.732.162.145,29.403.249.559,29403249559.0
