row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,619.380.001.605,1.396.764.231.248,619380001605.0,1396764231248.0
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,506.959.116.087,486.168.973.599,506959116087.0,486168973599.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,435.432.111.603,368.272.188.869,435432111603.0,368272188869.0
"Chi phí khấu hao tài sản cố định hữu hình, bất động sản đầu tư và hao mòn tài sản cố định vô hình (bao gồm phản bổ lợi thế thương mại)","Chi phí khấu hao tài sản cố định hữu hình, bất động sản đầu tư và hao mòn tài sản cố định vô hình (bao gồm phản bổ lợi thế thương mại)","Chi phí khấu hao tài sản cố định hữu hình, bất động sản đầu tư và hao mòn tài sản cố định vô hình (bao gồm phản bổ lợi thế thương mại)",234.002.077.129,205.064.983.052,234002077129.0,205064983052.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,21.489.517.574,7.914.256.060,21489517574.0,7914256060.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,20.071.613.710,21.657.553.774,20071613710.0,21657553774.0
Chi phí khác,Chi phí khác,Chi phí khác,17.228.155.868,43.081.500.051,17228155868.0,43081500051.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.854.562.593.576,2.528.923.686.653,1854562593576.0,2528923686653.0
