row_label_raw,row_label_full,Ông Nguyễn Trọng Thông,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Nguyễn Trọng Minh,Ông Nguyễn Trọng Minh,Ông Nguyễn Trọng Minh,Phó Chủ tịch,bổ nhiệm ngày 22 tháng 9 năm 2020,,
Ông Nguyễn Văn Tô,Ông Nguyễn Văn Tô,Ông Nguyễn Văn Tô,Thành viên,,,
Ông Đào Hữu Khanh,Ông Đào Hữu Khanh,Ông Đào Hữu Khanh,Thành viên,,,
Ông Lê Xuân Long,Ông Lê Xuân Long,Ông Lê Xuân Long,Thành viên,,,
Ông Hoàng Đình Hùng,Ông Hoàng Đình Hùng,Ông Hoàng Đình Hùng,Thành viên,,,
Ông Ngô Xuân Quyền,Ông Ngô Xuân Quyền,Ông Ngô Xuân Quyền,Thành viên,,,
