row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,,
- Công ty TNHH Đầu tư Xây dựng Unicons,Phải trả cho người bán ngắn hạn > - Công ty TNHH Đầu tư Xây dựng Unicons,- Công ty TNHH Đầu tư Xây dựng Unicons,113.984.225.879,123.812.446.307,113984225879.0,123812446307.0
- Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến và bà Nguyễn Thị Trang,Phải trả cho người bán ngắn hạn > - Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến và bà Nguyễn Thị Trang,- Công ty Cổ phần Tập đoàn Đầu tư Vĩnh Tiến và bà Nguyễn Thị Trang,-,56.200.000.000,,56200000000.0
- Phải trả đối tượng khác,Phải trả cho người bán ngắn hạn > - Phải trả đối tượng khác,- Phải trả đối tượng khác,417.942.343.690,530.306.074.501,417942343690.0,530306074501.0
Phải trả cho bên liên quan(Thuyết minh số 34),Phải trả cho người bán ngắn hạn > Phải trả cho bên liên quan(Thuyết minh số 34),Phải trả cho bên liên quan(Thuyết minh số 34),722.633.781,-,722633781.0,
TỔNG CỘNG,Phải trả cho người bán ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,532.649.203.350,710.318.520.808,532649203350.0,710318520808.0
