row_label_raw,row_label_full,Mã số,Khoản mục,Thuyết minh,Số trước điều chỉnh,Điều chỉnh,Đơn vị tính: VND > Số sau điều chỉnh,Đơn vị tính: VND,numeric__Khoản mục,numeric__Thuyết minh,numeric__Số trước điều chỉnh,numeric__Điều chỉnh,numeric__Đơn vị tính: VND > Số sau điều chỉnh,numeric__Đơn vị tính: VND
BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT,,,,,,
1,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 1,1,Lợi nhuận/(lỗ) trước thuế (Tăng)/giảm các khoản phải thu,(vi),1.389.755.871.915,(3.779.512.735),1.385.976.359.180,,,,1389755871915.0,-3779512735.0,1385976359180.0,
09,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 09,09,Lợi nhuận/(lỗ) trước thuế (Tăng)/giảm các khoản phải thu,(vi),1.389.755.871.915,(3.779.512.735),1.385.976.359.180,,,,1389755871915.0,-3779512735.0,1385976359180.0,
10,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 10,10,Giảm hàng tồn kho,(ii),895.444.191.063,(3.106.928.739),892.337.262.324,,,,895444191063.0,-3106928739.0,892337262324.0,
11,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 11,11,"Giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",(ii),270.184.077.696,(81.395.792.191),188.788.285.505,,,,270184077696.0,-81395792191.0,188788285505.0,
21,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 21,21,"Tiền chỉ đề mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",(vi),(1.462.273.834.134),7.311.859.143,(1.454.961.974.991),,,,-1462273834134.0,7311859143.0,-1454961974991.0,
21,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 21,21,"Tiền chỉ đề mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",(vi),(1.462.273.834.134),7.311.859.143,(1.454.961.974.991),,,,-1462273834134.0,7311859143.0,-1454961974991.0,
21,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 21,21,"Tiền chỉ đề mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",(vi),(1.462.273.834.134),7.311.859.143,(1.454.961.974.991),,,,-1462273834134.0,7311859143.0,-1454961974991.0,
21,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 21,21,"Tiền chỉ đề mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",(vi),(1.462.273.834.134),7.311.859.143,(1.454.961.974.991),,,,-1462273834134.0,7311859143.0,-1454961974991.0,
21,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 21,21,"Tiền chỉ đề mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",(vi),(1.462.273.834.134),7.311.859.143,(1.454.961.974.991),,,,-1462273834134.0,7311859143.0,-1454961974991.0,
21,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 21,21,"Tiền chỉ đề mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",(vi),(1.462.273.834.134),7.311.859.143,(1.454.961.974.991),,,,-1462273834134.0,7311859143.0,-1454961974991.0,
21,BÁO CÁO LU'U CHUYÊN TIÊN TỆ HỢP NHẤT > 21,21,"Tiền chỉ đề mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",(vi),(1.462.273.834.134),7.311.859.143,(1.454.961.974.991),,,,-1462273834134.0,7311859143.0,-1454961974991.0,
