row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,5.003.760.585.128,5.357.410.166.318,,,5003760585128.0,5357410166318.0
210,210,210,I. Các khoản phải thu dài hạn,,961.077.784,500.506.775.000,,,961077784.0,500506775000.0
216,216,216,1. Phải thu dài hạn khác,,961.077.784,500.506.775.000,,,961077784.0,500506775000.0
220,220,220,II. Tài sản cố định,,1.544.483.837.454,1.363.043.179.824,,,1544483837454.0,1363043179824.0
221,221,221,1. Tài sản cố định hữu hình,11,1.432.367.080.263,1.320.584.543.106,,11.0,1432367080263.0,1320584543106.0
222,222,222,Nguyên giá,,3.184.805.710.886,2.488.657.429.496,,,3184805710886.0,2488657429496.0
223,223,223,Giá trị khấu hao lũy kế,,(1.752.438.630.623),(1.168.072.886.390),,,-1752438630623.0,-1168072886390.0
227,227,227,2. Tài sản cố định vô hình,12,112.116.757.191,42.458.636.718,,12.0,112116757191.0,42458636718.0
228,228,228,Nguyên giá,,138.473.437.577,60.156.436.127,,,138473437577.0,60156436127.0
229,229,229,Giá trị hao mòn lũy kế,,(26.356.680.386),(17.697.799.409),,,-26356680386.0,-17697799409.0
230,230,230,III. Bất động sản đầu tư,,-,-,,,,
231,230 > 231,231,1. Nguyên giá,,2.374.201.599,2.374.201.599,,,2374201599.0,2374201599.0
232,230 > 232,232,2. Giá trị khấu hao lũy kế,,(2.374.201.599),(2.374.201.599),,,-2374201599.0,-2374201599.0
240,230 > 240,240,IV. Tài sản dở dang dài hạn,,261.425.251.130,322.325.540.769,,,261425251130.0,322325540769.0
242,230 > 242,242,1. Chi phí xây dựng cơ bản dở dang,13,261.425.251.130,322.325.540.769,,13.0,261425251130.0,322325540769.0
250,230 > 250,250,V. Đầu tư tài chính dài hạn,14,2.567.597.823.025,2.623.046.735.279,,14.0,2567597823025.0,2623046735279.0
252,230 > 252,252,1. Đầu tư vào công ty liên kết,14.1,794.950.227.391,782.762.472.978,,141.0,794950227391.0,782762472978.0
253,230 > 253,253,2. Đầu tư góp vốn vào đơn vị khác,14.2,1.772.022.595.634,1.810.284.262.301,,142.0,1772022595634.0,1810284262301.0
255,230 > 255,255,3. Đầu tư nắm giữ đến ngày đáo hạn,14.3,625.000.000,30.000.000.000,,143.0,625000000.0,30000000000.0
260,230 > 260,260,VI. Tài sản dài hạn khác,,629.292.595.735,548.487.935.446,,,629292595735.0,548487935446.0
261,230 > 261,261,1. Chi phí trả trước dài hạn,15,447.797.523.469,339.621.711.333,,15.0,447797523469.0,339621711333.0
262,230 > 262,262,2. Tài sản thuế thu nhập hoãn lại,29.3,12.172.947.716,17.090.139.942,,293.0,12172947716.0,17090139942.0
269,230 > 269,269,3. Lợi thế thương mại,16,169.322.124.550,191.776.084.171,,16.0,169322124550.0,191776084171.0
270,230 > 270,270,TỔNG CỘNG TÀI SẢN,,14.398.381.888.846,11.077.623.132.576,,,14398381888846.0,11077623132576.0
