row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên liệu, vật liệu và hàng hóa","Chi phí nguyên liệu, vật liệu và hàng hóa","Chi phí nguyên liệu, vật liệu và hàng hóa",11.841.263.915.039,9.607.065.855.803,11841263915039.0,9607065855803.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,658.629.554.894,643.728.914.819,658629554894.0,643728914819.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,257.093.859.914,207.956.224.859,257093859914.0,207956224859.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,382.807.998.088,247.136.069.198,382807998088.0,247136069198.0
Chi phí khác,Chi phí khác,Chi phí khác,347.204.123.275,392.896.664.721,347204123275.0,392896664721.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,13.486.999.451.210,11.098.783.729.400,13486999451210.0,11098783729400.0
