row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Công ty Cổ phần Kim loại màu Ngọc Sơn,Công ty Cổ phần Kim loại màu Ngọc Sơn,Công ty Cổ phần Kim loại màu Ngọc Sơn,106.288.046.487,-,106.288.046.487,-,106288046487.0,,106288046487.0,
Công ty Cổ phần Sản xuất Thanh Văn,Công ty Cổ phần Sản xuất Thanh Văn,Công ty Cổ phần Sản xuất Thanh Văn,57.814.174.949,-,-,-,57814174949.0,,,
Các khoản khác,Các khoản khác,Các khoản khác,56.213.212.892,3.274.095.907,49.199.391.730,50.142.575,56213212892.0,3274095907.0,49199391730.0,50142575.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,220.315.434.328,3.274.095.907,155.487.438.217,50.142.575,220315434328.0,3274095907.0,155487438217.0,50142575.0
