row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,12.229.341.435.664,8.998.742.495.200,12229341435664.0,8998742495200.0
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,1.772.849.083.610,1.570.942.721.512,1772849083610.0,1570942721512.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,115.541.282.035,110.188.515.470,115541282035.0,110188515470.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.117.731.801.309,10.679.873.732.182,14117731801309.0,10679873732182.0
