row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Phải thu tiền đặt cọc mua cổ phần (i),Phải thu tiền đặt cọc mua cổ phần (i),Phải thu tiền đặt cọc mua cổ phần (i),586.093.950.000,-,586.093.950.000,-,586093950000.0,,586093950000.0,
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",168.869.719.604,-,35.324.123.420,-,168869719604.0,,35324123420.0,
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,36.277.396.900,-,35.016.618.042,-,36277396900.0,,35016618042.0,
"Phải thu về lãi tiền cho vay, lãi trái phiếu","Phải thu về lãi tiền cho vay, lãi trái phiếu","Phải thu về lãi tiền cho vay, lãi trái phiếu",9.339.520.667,-,16.014.311.945,-,9339520667.0,,16014311945.0,
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,14.156.997.577,(5.683.469.324),13.483.056.779,(5.683.469.324),14156997577.0,-5683469324.0,13483056779.0,-5683469324.0
Phải thu khác bên liên quan (Thuyết minh số 30),Phải thu khác bên liên quan (Thuyết minh số 30),Phải thu khác bên liên quan (Thuyết minh số 30),171.596.273.972,-,52.063.447.317,-,171596273972.0,,52063447317.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,986.333.858.720,(5.683.469.324),737.995.507.503,(5.683.469.324),986333858720.0,-5683469324.0,737995507503.0,-5683469324.0
