row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế thu nhập hoãn lạiChênh lệch đánh giá lại tài sản do hợp nhất kinh doanh,Tài sản thuế thu nhập hoãn lạiChênh lệch đánh giá lại tài sản do hợp nhất kinh doanh,Tài sản thuế thu nhập hoãn lạiChênh lệch đánh giá lại tài sản do hợp nhất kinh doanh,4.395.047.945,-,(519.112.669),11.559.395.953,4395047945.0,,-519112669.0,11559395953.0
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,2.514.301.538,11.668.881.919,(9.154.580.381),,2514301538.0,11668881919.0,-9154580381.0,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,5.263.598.233,5.421.258.023,(1.208.684.854),551.663.242,5263598233.0,5421258023.0,-1208684854.0,551663242.0
Khác,Khác,Khác,-,-,-,(835.251.775),,,,-835251775.0
,,,12.172.947.716,17.090.139.942,,,12172947716.0,17090139942.0,,
Thuế thu nhập hoãn lại phải trảChênh lệch đánh giá lại tài sản do hợp nhất kinh doanh,Thuế thu nhập hoãn lại phải trảChênh lệch đánh giá lại tài sản do hợp nhất kinh doanh,Thuế thu nhập hoãn lại phải trảChênh lệch đánh giá lại tài sản do hợp nhất kinh doanh,5.892.615.447,7.833.245.362,1.940.629.915,1.978.746.923,5892615447.0,7833245362.0,1940629915.0,1978746923.0
,,,5.892.615.447,7.833.245.362,,,5892615447.0,7833245362.0,,
Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,,,(8.941.747.989),13.254.554.343,,,-8941747989.0,13254554343.0
