row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",84.278.943.433,71.998.978.500,84278943433.0,71998978500.0
Lãi ký quỹ,Lãi ký quỹ,Lãi ký quỹ,54.212.438.353,20.514.439.017,54212438353.0,20514439017.0
"Lãi kinh doanh chứng khoán, lãi ủy thác đầu tư","Lãi kinh doanh chứng khoán, lãi ủy thác đầu tư","Lãi kinh doanh chứng khoán, lãi ủy thác đầu tư",33.798.110.760,36.177.082.814,33798110760.0,36177082814.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,24.453.364.922,9.371.549.554,24453364922.0,9371549554.0
"Lãi tiền gửi, lãi trái phiếu","Lãi tiền gửi, lãi trái phiếu","Lãi tiền gửi, lãi trái phiếu",19.111.492.988,24.314.633.659,19111492988.0,24314633659.0
"Chiết khấu thanh toán, lãi bán hàng trả chậm","Chiết khấu thanh toán, lãi bán hàng trả chậm","Chiết khấu thanh toán, lãi bán hàng trả chậm",17.812.407.927,-,17812407927.0,
Lãi bán các khoản đầu tư,Lãi bán các khoản đầu tư,Lãi bán các khoản đầu tư,-,12.384.697.729,,12384697729.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,233.666.758.383,174.761.381.273,233666758383.0,174761381273.0
