row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,183.216.683.987,224.088.305.270,183216683987.0,224088305270.0
Tiền thuế nộp thừa các năm trước được bù trừ trong năm nay,Tiền thuế nộp thừa các năm trước được bù trừ trong năm nay,Tiền thuế nộp thừa các năm trước được bù trừ trong năm nay,(4.633.877.060),-,-4633877060.0,
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,456.477.990,1.636.296.185,456477990.0,1636296185.0
Chi phí/(Thu nhập) thuế TNDN hoãn lại,Chi phí/(Thu nhập) thuế TNDN hoãn lại,Chi phí/(Thu nhập) thuế TNDN hoãn lại,8.941.747.989,(13.254.554.343),8941747989.0,-13254554343.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,187.981.032.906,212.470.047.112,187981032906.0,212470047112.0
