row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị hợp lý
Tổng Công ty Viglacera – CTCP (*),Tổng Công ty Viglacera – CTCP (*),Tổng Công ty Viglacera – CTCP (*),1.768.786.914.333,-,2.334.280.000.000,1.807.048.581.000,-,1.602.640.000.000,1768786914333.0,,2334280000000.0,1807048581000.0,,1602640000000.0
Đầu tư vào đơn vị khác,Đầu tư vào đơn vị khác,Đầu tư vào đơn vị khác,3.235.681.301,-,6.004.975.201,3.235.681.301,-,5.206.427.401,3235681301.0,,6004975201.0,3235681301.0,,5206427401.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,1.772.022.595.634,-,2.340.284.975.201,1.810.284.262.301,-,1.607.846.427.401,1772022595634.0,,2340284975201.0,1810284262301.0,,1607846427401.0
