row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,9.394.621.303.718,5.720.212.966.258,,,9394621303718.0,5720212966258.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,802.754.993.832,527.461.050.474,,5.0,802754993832.0,527461050474.0
111,111,111,1. Tiền,,557.103.398.383,398.889.950.474,,,557103398383.0,398889950474.0
112,112,112,2. Các khoản tương đương tiền,,245.651.595.449,128.571.100.000,,,245651595449.0,128571100000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,698.552.492.111,339.216.870.460,,6.0,698552492111.0,339216870460.0
121,121,121,1. Chứng khoán kinh doanh,,564.612.430.468,339.216.870.460,,,564612430468.0,339216870460.0
123,123,123,2. Đầu tư nắm giữ đến ngày đáo hạn,,133.940.061.643,-,,,133940061643.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,4.725.103.381.288,2.210.699.932.880,,,4725103381288.0,2210699932880.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,3.854.617.718.834,1.549.099.858.426,,7.0,3854617718834.0,1549099858426.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,101.193.142.155,79.041.862.593,,,101193142155.0,79041862593.0
136,136,136,3. Phải thu ngắn hạn khác,8,986.333.858.720,737.995.507.503,,8.0,986333858720.0,737995507503.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,,(217.041.338.421),(155.437.295.642),,,-217041338421.0,-155437295642.0
140,140,140,IV. Hàng tồn kho,10,3.039.350.381.102,2.563.478.027.420,,10.0,3039350381102.0,2563478027420.0
141,141,141,1. Hàng tồn kho,,3.058.458.726.034,2.581.755.777.970,,,3058458726034.0,2581755777970.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(19.108.344.932),(18.277.750.550),,,-19108344932.0,-18277750550.0
150,150,150,V. Tài sản ngắn hạn khác,,128.860.055.385,79.357.085.024,,,128860055385.0,79357085024.0
151,151,151,1. Chi phí trả trước ngắn hạn,,26.459.908.113,15.146.542.628,,,26459908113.0,15146542628.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,82.303.146.771,63.956.180.627,,,82303146771.0,63956180627.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,20.097.000.501,254.361.769,,,20097000501.0,254361769.0
