row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,3.789.500.847,1.854.229.337,3789500847.0,1854229337.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,553.313.897.536,397.035.721.137,553313897536.0,397035721137.0
Các khoản tương đương tiền (*) (**),Các khoản tương đương tiền (*) (**),Các khoản tương đương tiền (*) (**),245.651.595.449,128.571.100.000,245651595449.0,128571100000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,802.754.993.832,527.461.050.474,802754993832.0,527461050474.0
