row_label_raw,row_label_full,col_0,Số đầu năm,Phần lợi nhuận từ công ty liên kết,Phân phối quỹ và các điều chỉnh khác,Cổ tức được chia trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Phần lợi nhuận từ công ty liên kết,numeric__Phân phối quỹ và các điều chỉnh khác,numeric__Cổ tức được chia trong năm,numeric__Số cuối năm
Tổng Công ty Thiết bị điện Đông Anh - CTCP,Tổng Công ty Thiết bị điện Đông Anh - CTCP,Tổng Công ty Thiết bị điện Đông Anh - CTCP,503.985.909.694,35.190.438.260,(2.996.636.182),(10.549.744.500),525.629.967.272,503985909694.0,35190438260.0,-2996636182.0,-10549744500.0,525629967272.0
Công ty TNHH S.A.S – CTAMAD,Công ty TNHH S.A.S – CTAMAD,Công ty TNHH S.A.S – CTAMAD,278.776.563.284,6.643.696.835,-,(16.100.000.000),269.320.260.119,278776563284.0,6643696835.0,,-16100000000.0,269320260119.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,782.762.472.978,41.834.135.095,(2.996.636.182),(26.649.744.500),794.950.227.391,782762472978.0,41834135095.0,-2996636182.0,-26649744500.0,794950227391.0
