row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Chi phí lãi vay, trả nợ vay trước hạn","Chi phí lãi vay, trả nợ vay trước hạn","Chi phí lãi vay, trả nợ vay trước hạn",49.016.137.756,55.131.899.717,49016137756.0,55131899717.0
Lãi ký quỹ và các khoản chiết khấu,Lãi ký quỹ và các khoản chiết khấu,Lãi ký quỹ và các khoản chiết khấu,4.939.151.375,392.377.037,4939151375.0,392377037.0
Chi phí thưởng cho khách,Chi phí thưởng cho khách,Chi phí thưởng cho khách,4.876.487.974,11.033.853.329,4876487974.0,11033853329.0
Phí thư tín dụng (LC),Phí thư tín dụng (LC),Phí thư tín dụng (LC),3.137.445.284,5.084.481.909,3137445284.0,5084481909.0
Khác,Khác,Khác,8.378.087.415,8.912.054.626,8378087415.0,8912054626.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,70.347.309.804,80.554.666.618,70347309804.0,80554666618.0
