row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền thuê đất trả trước (*),Tiền thuê đất trả trước (*),Tiền thuê đất trả trước (*),273.881.356.847,314.168.831.852,273881356847.0,314168831852.0
"Tiền thuê cơ sở hạ tầng, mặt bằng","Tiền thuê cơ sở hạ tầng, mặt bằng","Tiền thuê cơ sở hạ tầng, mặt bằng",133.923.048.786,-,133923048786.0,
"Công cụ, dụng cụ xuất dùng, sửa chữa lớn TSCĐ","Công cụ, dụng cụ xuất dùng, sửa chữa lớn TSCĐ","Công cụ, dụng cụ xuất dùng, sửa chữa lớn TSCĐ",24.787.254.813,21.365.859.994,24787254813.0,21365859994.0
Khác,Khác,Khác,15.205.863.023,4.087.019.487,15205863023.0,4087019487.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,447.797.523.469,339.621.711.333,447797523469.0,339621711333.0
