row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền vay, trái phiếu","Lãi tiền vay, trái phiếu","Lãi tiền vay, trái phiếu",447.558.981.968,337.373.414.072,447558981968.0,337373414072.0
Lãi mua hàng trả chậm và phí LC UPAS,Lãi mua hàng trả chậm và phí LC UPAS,Lãi mua hàng trả chậm và phí LC UPAS,124.952.068.646,94.890.413.131,124952068646.0,94890413131.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,23.324.408.913,5.906.505.784,23324408913.0,5906505784.0
Lỗ chênh lệch tỉ giá,Lỗ chênh lệch tỉ giá,Lỗ chênh lệch tỉ giá,11.458.231.890,3.162.435.178,11458231890.0,3162435178.0
Lỗ kinh doanh chứng khoán,Lỗ kinh doanh chứng khoán,Lỗ kinh doanh chứng khoán,6.188.061.900,-,6188061900.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,7.656.222.801,4.328.120.238,7656222801.0,4328120238.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,621.137.976.118,445.660.888.403,621137976118.0,445660888403.0
