row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Số dư thư tin dụng (LC) phải trả ngân hàng (i),Số dư thư tin dụng (LC) phải trả ngân hàng (i),Số dư thư tin dụng (LC) phải trả ngân hàng (i),1.549.719.887.751,685.096.217.863,1549719887751.0,685096217863.0
"Nhận ký quỹ, ký cược ngắn hạn (ii)","Nhận ký quỹ, ký cược ngắn hạn (ii)","Nhận ký quỹ, ký cược ngắn hạn (ii)",29.094.890.801,45.302.316.125,29094890801.0,45302316125.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,26.850.321.654,297.178.007,26850321654.0,297178007.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,8.285.456.459,5.392.795.825,8285456459.0,5392795825.0
Khác,Khác,Khác,17.182.578.860,6.660.434.619,17182578860.0,6660434619.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.631.133.135.525,742.748.942.439,1631133135525.0,742748942439.0
