row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,24.1,16.203.013.298.279,12.765.106.489.601,,241.0,16203013298279.0,12765106489601.0
02,02,02,2. Các khoản giảm trừ doanh thu,24.1,(130.311.500.295),(123.577.181.707),,241.0,-130311500295.0,-123577181707.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,24.1,16.072.701.797.984,12.641.529.307.894,,241.0,16072701797984.0,12641529307894.0
11,11,11,4. Giá vốn hàng bán và cung cấp dịch vụ,25,(14.117.731.801.309),(10.679.873.732.182),,25.0,-14117731801309.0,-10679873732182.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.954.969.996.675,1.961.655.575.712,,,1954969996675.0,1961655575712.0
21,21,21,6. Doanh thu hoạt động tài chính,24.2,233.666.758.383,174.761.381.273,,242.0,233666758383.0,174761381273.0
22,22,22,7. Chi phí tài chính,26,(621.137.976.118),(445.660.888.403),,26.0,-621137976118.0,-445660888403.0
23,23,23,Trong đó: Chi phí lãi vay,,(447.558.981.968),(337.373.414.072),,,-447558981968.0,-337373414072.0
24,24,24,8. Phần lợi nhuận trong công ty liên kết,14.1,12.187.754.413,22.971.594.505,,141.0,12187754413.0,22971594505.0
25,25,25,9. Chi phí bán hàng,27,(412.643.508.213),(364.952.165.454),,27.0,-412643508213.0,-364952165454.0
26,26,26,10. Chi phí quản lý doanh nghiệp,27,(355.683.140.846),(383.895.862.139),,27.0,-355683140846.0,-383895862139.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,811.359.884.294,964.879.635.494,,,811359884294.0,964879635494.0
31,31,31,12. Thu nhập khác,,39.005.994.474,14.407.215.616,,,39005994474.0,14407215616.0
32,32,32,13. Chi phí khác,,(6.754.328.956),(6.460.393.876),,,-6754328956.0,-6460393876.0
40,40,40,14. Lợi nhuận khác,,32.251.665.518,7.946.821.740,,,32251665518.0,7946821740.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,843.611.549.812,972.826.457.234,,,843611549812.0,972826457234.0
51,51,51,16. Chi phí thuế TNDN hiện hành,29.1,(179.039.284.917),(225.724.601.455),,291.0,-179039284917.0,-225724601455.0
52,52,52,17. (Chi phí)/Thu nhập thuế TNDN hoãn lại,29.1,(8.941.747.989),13.254.554.343,,291.0,-8941747989.0,13254554343.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,655.630.516.906,760.356.410.122,,,655630516906.0,760356410122.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,556.838.633.122,664.319.264.990,,,556838633122.0,664319264990.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,98.791.883.784,96.037.145.132,,,98791883784.0,96037145132.0
