row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021,Ngày 31 tháng 12năm 2021_1,Ngày 31 tháng 12năm 2020,Ngày 31 tháng 12năm 2020_1,numeric__Ngày 31 tháng 12năm 2021,numeric__Ngày 31 tháng 12năm 2021_1,numeric__Ngày 31 tháng 12năm 2020,numeric__Ngày 31 tháng 12năm 2020_1
,,,triệu đồng,%,triệu đồng,%,,,,
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,47.825.931,"50,55",42.935.657,"49,06",47825931.0,50.55,42935657.0,49.06
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,46.790.488,"49,45",44.574.531,"50,94",46790488.0,49.45,44574531.0,50.94
,,,94.616.419,"100,00",87.510.188,"100,00",94616419.0,100.0,87510188.0,100.0
