row_label_raw,row_label_full,Dự phòng cho số tiền chưa thu được của nợ đã bàn,Ngày 31 tháng 12năm 2021 > 204.372,Ngày 31 tháng 12năm 2020 > 849.087,numeric__Ngày 31 tháng 12năm 2021 > 204.372,numeric__Ngày 31 tháng 12năm 2020 > 849.087
- Dự phòng chung,- Dự phòng chung,- Dự phòng chung,28.862,33.837,28862.0,33837.0
- Dự phòng cụ thể,- Dự phòng cụ thể,- Dự phòng cụ thể,175.510,815.250,175510.0,815250.0
Dự phòng rủi ro khác,Dự phòng rủi ro khác,Dự phòng rủi ro khác,38.690,245.410,38690.0,245410.0
,,,243.062,1.094.497,243062.0,1094497.0
