row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Trần Anh Tuấn,Ông Trần Anh Tuấn,Ông Trần Anh Tuấn,Chủ tịch,
Bà Nguyễn Thị Thiên Hương,Bà Nguyễn Thị Thiên Hương,Bà Nguyễn Thị Thiên Hương,Phó chủ tịch,
Ông Nguyễn Hoàng An,Ông Nguyễn Hoàng An,Ông Nguyễn Hoàng An,Phó chủ tịch,
Ông Nguyễn Hoàng Linh,Ông Nguyễn Hoàng Linh,Ông Nguyễn Hoàng Linh,Thành viên,
Ông Trần Xuân Quảng,Ông Trần Xuân Quảng,Ông Trần Xuân Quảng,Thành viên,
Bà Lê Thị Liên,Bà Lê Thị Liên,Bà Lê Thị Liên,Thành viên độc lập,
