row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021triêu đồng,Ngày 31 tháng 12năm 2020triêu đồng,numeric__Ngày 31 tháng 12năm 2021triêu đồng,numeric__Ngày 31 tháng 12năm 2020triêu đồng
Mua nợ bằng VND,Mua nợ bằng VND,Mua nợ bằng VND,-,3.750,,3750.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,-,(3.750),,-3750.0
,,,-,-,,
