row_label_raw,row_label_full,col_0,Dư phòng chung triệu đồng,Dư phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dư phòng chung triệu đồng,numeric__Dư phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,442.735,443.312,886.047,442735.0,443312.0,886047.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,112.402,384.330,496.732,112402.0,384330.0,496732.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(1.123.952),(1.123.952),,-1123952.0,-1123952.0
Ảnh hưởng của việc mua lại nợ đã bán cho VAMC,Ảnh hưởng của việc mua lại nợ đã bán cho VAMC,Ảnh hưởng của việc mua lại nợ đã bán cho VAMC,-,584.461,584.461,,584461.0,584461.0
Giảm khác,Giảm khác,Giảm khác,-,(277),(277),,-277.0,-277.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,555.137,287.874,843.011,555137.0,287874.0,843011.0
